12/12/23 16:28:40    431.358 1.036034E-02 0.000020 
12/12/23 16:28:41    432.374 1.036357E-02 0.000020 
12/12/23 16:28:42    433.396 1.033310E-02 0.000020 
12/12/23 16:28:43    434.398 1.028545E-02 0.000020 
12/12/23 16:28:44    435.418 1.026016E-02 0.000020 
12/12/23 16:28:46    436.438 1.022835E-02 0.000020 
12/12/23 16:28:47    437.456 1.018132E-02 0.000020 
12/12/23 16:28:48    438.474 1.010910E-02 0.000020 
12/12/23 16:28:49    439.476 1.010124E-02 0.000020 
12/12/23 16:28:50    440.494 1.010006E-02 0.000020 
12/12/23 16:28:51    441.516 1.005527E-02 0.000020 
12/12/23 16:28:52    442.532 1.000988E-02 0.000020 
12/12/23 16:28:53    443.552 9.976668E-03 0.000020 
12/12/23 16:28:54    444.568 9.946486E-03 0.000020 
12/12/23 16:28:55    445.572 9.916576E-03 0.000020 
12/12/23 16:28:56    446.590 9.890989E-03 0.000020 
12/12/23 16:28:57    447.600 9.891690E-03 0.000020 
12/12/23 16:28:58    448.618 9.857749E-03 0.000020 
12/12/23 16:28:59    449.640 9.784728E-03 0.000020 
12/12/23 16:29:00    450.656 9.743373E-03 0.000020 
12/12/23 16:29:01    451.662 9.726399E-03 0.000020 
12/12/23 16:29:02    452.682 9.678185E-03 0.000020 
12/12/23 16:29:03    453.700 9.633217E-03 0.000020 
12/12/23 16:29:04    454.718 9.578703E-03 0.000020 
12/12/23 16:29:05    455.724 9.534317E-03 0.000020 
12/12/23 16:29:06    456.728 9.497426E-03 0.000019 
12/12/23 16:29:07    457.750 9.463343E-03 0.000019 
12/12/23 16:29:08    458.768 9.425956E-03 0.000019 
12/12/23 16:29:09    459.772 9.404950E-03 0.000019 
12/12/23 16:29:10    460.776 9.390719E-03 0.000019 
12/12/23 16:29:11    461.798 9.391684E-03 0.000019 
12/12/23 16:29:12    462.814 9.380933E-03 0.000019 
12/12/23 16:29:13    463.816 9.391251E-03 0.000019 
12/12/23 16:29:14    464.836 9.289222E-03 0.000019 
12/12/23 16:29:15    465.854 9.256060E-03 0.000019 
12/12/23 16:29:16    466.870 9.218843E-03 0.000019 
12/12/23 16:29:17    467.892 9.166268E-03 0.000019 
12/12/23 16:29:18    468.956 9.119900E-03 0.000019 
12/12/23 16:29:19    469.990 9.118990E-03 0.000019 
12/12/23 16:29:20    471.038 9.082336E-03 0.000019 
12/12/23 16:29:21    472.046 9.035604E-03 0.000019 
12/12/23 16:29:22    473.062 8.972523E-03 0.000019 
