Zeit,Wert2,Wert3,Temperatur,Wert5
"430,338","1,04E-02","0,00002","2,62E+00","5,054316E-03"
"431,358","1,04E-02","0,00002","2,62E+00","5,054445E-03"
"432,374","1,04E-02","0,00002","2,62E+00","5,054423E-03"
"433,396","1,03E-02","0,00002","2,61E+00","5,054627E-03"
"434,398","1,03E-02","0,00002","2,60E+00","5,054949E-03"
"435,418","1,03E-02","0,00002","2,59E+00","5,055121E-03"
"436,438","1,02E-02","0,00002","2,59E+00","5,055339E-03"
"437,456","1,02E-02","0,00002","2,57E+00","5,055663E-03"
"438,474","1,01E-02","0,00002","2,56E+00","5,056166E-03"
"439,476","1,01E-02","0,00002","2,55E+00","5,056221E-03"
"440,494","1,01E-02","0,00002","2,55E+00","5,056230E-03"
"441,516","1,01E-02","0,00002","2,54E+00","5,056546E-03"
"442,532","1,00E-02","0,00002","2,53E+00","5,056870E-03"
"443,552","9,98E-03","0,00002","2,52E+00","5,057108E-03"
"444,568","9,95E-03","0,00002","2,52E+00","5,057327E-03"
"445,572","9,92E-03","0,00002","2,51E+00","5,057544E-03"
"446,59","9,89E-03","0,00002","2,50E+00","5,057731E-03"
"447,6","9,89E-03","0,00002","2,50E+00","5,057726E-03"
"448,618","9,86E-03","0,00002","2,49E+00","5,057976E-03"
"449,64","9,78E-03","0,00002","2,47E+00","5,058519E-03"
"450,656","9,74E-03","0,00002","2,46E+00","5,058831E-03"
"451,662","9,73E-03","0,00002","2,46E+00","5,058959E-03"
"452,682","9,68E-03","0,00002","2,45E+00","5,059327E-03"
"453,7","9,63E-03","0,00002","2,44E+00","5,059673E-03"
"454,718","9,58E-03","0,00002","2,42E+00","5,060097E-03"
"455,724","9,53E-03","0,00002","2,41E+00","5,060445E-03"
"456,728","9,50E-03","0,000019","2,40E+00","4,807701E-03"
"457,75","9,46E-03","0,000019","2,39E+00","4,807959E-03"
"458,768","9,43E-03","0,000019","2,39E+00","4,808245E-03"
"459,772","9,40E-03","0,000019","2,38E+00","4,808407E-03"
"460,776","9,39E-03","0,000019","2,38E+00","4,808517E-03"
"461,798","9,39E-03","0,000019","2,38E+00","4,808509E-03"
"462,814","9,38E-03","0,000019","2,37E+00","4,808592E-03"
"463,816","9,39E-03","0,000019","2,38E+00","4,808512E-03"
"464,836","9,29E-03","0,000019","2,35E+00","4,809310E-03"
"465,854","9,26E-03","0,000019","2,34E+00","4,809573E-03"
"466,87","9,22E-03","0,000019","2,33E+00","4,809870E-03"
"467,892","9,17E-03","0,000019","2,32E+00","4,810294E-03"
"468,956","9,12E-03","0,000019","2,31E+00","4,810672E-03"
"469,99","9,12E-03","0,000019","2,31E+00","4,810680E-03"
"471,038","9,08E-03","0,000019","2,30E+00","4,810981E-03"
"472,046","9,04E-03","0,000019","2,29E+00","4,811370E-03"
"473,062","8,97E-03","0,000019","2,27E+00","4,811900E-03"
"474,08","8,93E-03","0,000019","2,26E+00","4,812275E-03"
"475,098","8,89E-03","0,000019","2,25E+00","4,812576E-03"
"476,102","8,90E-03","0,000019","2,25E+00","4,812535E-03"
"477,12","8,91E-03","0,000019","2,26E+00","4,812469E-03"
"478,142","8,87E-03","0,000019","2,25E+00","4,812768E-03"
"479,158","8,82E-03","0,000019","2,23E+00","4,813199E-03"
"480,16","8,80E-03","0,000019","2,23E+00","4,813373E-03"
"481,178","8,85E-03","0,000019","2,24E+00","4,812957E-03"
"482,182","8,81E-03","0,000019","2,23E+00","4,813271E-03"
"483,198","8,80E-03","0,000019","2,23E+00","4,813403E-03"
"484,218","8,72E-03","0,000019","2,21E+00","4,814130E-03"
"485,252","8,66E-03","0,000019","2,19E+00","4,814627E-03"
"486,254","8,62E-03","0,000019","2,18E+00","4,815018E-03"
"487,256","8,62E-03","0,000019","2,19E+00","4,814983E-03"
"488,258","8,59E-03","0,000019","2,18E+00","4,815292E-03"
"489,274","8,58E-03","0,000019","2,18E+00","4,815350E-03"
"490,294","8,50E-03","0,000019","2,15E+00","4,816119E-03"
"491,312","8,53E-03","0,000019","2,16E+00","4,815886E-03"
"492,33","8,49E-03","0,000018","2,15E+00","4,562756E-03"
"493,348","8,42E-03","0,000018","2,13E+00","4,563399E-03"
"494,352","8,40E-03","0,000018","2,13E+00","4,563528E-03"
"495,368","8,36E-03","0,000018","2,12E+00","4,563922E-03"
"496,392","8,31E-03","0,000018","2,11E+00","4,564349E-03"
"497,408","8,29E-03","0,000018","2,10E+00","4,564573E-03"
"498,41","8,27E-03","0,000018","2,10E+00","4,564754E-03"
"499,414","8,22E-03","0,000018","2,09E+00","4,565200E-03"
"500,434","8,14E-03","0,000018","2,06E+00","4,566006E-03"
"501,454","8,15E-03","0,000018","2,07E+00","4,565865E-03"
"502,474","8,11E-03","0,000018","2,06E+00","4,566345E-03"
"503,476","8,05E-03","0,000018","2,04E+00","4,566894E-03"
"504,496","8,04E-03","0,000018","2,04E+00","4,567030E-03"
"505,514","7,99E-03","0,000018","2,03E+00","4,567507E-03"
"506,534","8,01E-03","0,000018","2,03E+00","4,567322E-03"
"507,548","7,98E-03","0,000018","2,03E+00","4,567593E-03"
"508,556","7,93E-03","0,000018","2,01E+00","4,568063E-03"
"509,572","7,88E-03","0,000018","2,00E+00","4,568634E-03"
"510,608","7,84E-03","0,000018","1,99E+00","4,569063E-03"
"511,628","7,81E-03","0,000018","1,98E+00","4,569386E-03"
"512,634","7,81E-03","0,000018","1,98E+00","4,569377E-03"
"513,65","7,80E-03","0,000018","1,98E+00","4,569509E-03"
"514,672","7,72E-03","0,000018","1,96E+00","4,570325E-03"
"515,706","7,65E-03","0,000018","1,94E+00","4,571117E-03"
"516,708","7,65E-03","0,000018","1,94E+00","4,571080E-03"
"517,71","7,65E-03","0,000018","1,94E+00","4,571078E-03"
"518,712","7,64E-03","0,000018","1,94E+00","4,571231E-03"
"519,728","7,63E-03","0,000018","1,94E+00","4,571337E-03"
"520,75","7,54E-03","0,000018","1,91E+00","4,572370E-03"
"521,768","7,51E-03","0,000018","1,91E+00","4,572662E-03"
"522,77","7,48E-03","0,000017","1,90E+00","4,318964E-03"
"523,774","7,51E-03","0,000018","1,91E+00","4,572659E-03"
"524,796","7,50E-03","0,000018","1,91E+00","4,572750E-03"
"525,812","7,45E-03","0,000017","1,89E+00","4,319252E-03"
"526,83","7,37E-03","0,000017","1,87E+00","4,320124E-03"
"527,864","7,28E-03","0,000017","1,85E+00","4,321192E-03"
"528,866","7,29E-03","0,000017","1,85E+00","4,321051E-03"
"529,87","7,27E-03","0,000017","1,85E+00","4,321321E-03"
"530,894","7,21E-03","0,000017","1,83E+00","4,321990E-03"
"531,974","7,17E-03","0,000017","1,82E+00","4,322429E-03"
"533,026","7,14E-03","0,000017","1,82E+00","4,322855E-03"
"534,076","7,15E-03","0,000017","1,82E+00","4,322710E-03"
"535,098","7,10E-03","0,000017","1,81E+00","4,323333E-03"
"536,106","7,07E-03","0,000017","1,80E+00","4,323718E-03"
"537,12","7,05E-03","0,000017","1,79E+00","4,323966E-03"
"538,138","7,00E-03","0,000017","1,78E+00","4,324563E-03"
"539,158","7,04E-03","0,000017","1,79E+00","4,324087E-03"
"540,176","6,97E-03","0,000017","1,77E+00","4,324890E-03"
"541,18","6,93E-03","0,000017","1,76E+00","4,325383E-03"
"542,196","6,92E-03","0,000017","1,76E+00","4,325526E-03"
"543,216","6,88E-03","0,000017","1,75E+00","4,326110E-03"
"544,234","6,83E-03","0,000017","1,74E+00","4,326760E-03"
"545,256","6,81E-03","0,000017","1,73E+00","4,326934E-03"
"546,258","6,83E-03","0,000017","1,74E+00","4,326686E-03"
"547,276","6,82E-03","0,000017","1,73E+00","4,326888E-03"
"548,292","6,76E-03","0,000017","1,72E+00","4,327689E-03"
"549,314","6,74E-03","0,000017","1,72E+00","4,327891E-03"
"550,332","6,70E-03","0,000017","1,70E+00","4,328508E-03"
"551,336","6,65E-03","0,000017","1,69E+00","4,329126E-03"
"552,354","6,61E-03","0,000017","1,68E+00","4,329724E-03"
"553,374","6,61E-03","0,000017","1,68E+00","4,329745E-03"
"554,392","6,59E-03","0,000017","1,68E+00","4,329928E-03"
"555,408","6,58E-03","0,000017","1,68E+00","4,330065E-03"
"556,426","6,57E-03","0,000017","1,67E+00","4,330275E-03"
"557,43","6,54E-03","0,000017","1,67E+00","4,330648E-03"
"558,446","6,49E-03","0,000016","1,65E+00","4,076652E-03"
"559,466","6,38E-03","0,000016","1,63E+00","4,078106E-03"
"560,482","6,33E-03","0,000016","1,61E+00","4,078903E-03"
"561,504","6,34E-03","0,000016","1,61E+00","4,078761E-03"
"562,506","6,36E-03","0,000016","1,62E+00","4,078381E-03"
"563,508","6,32E-03","0,000016","1,61E+00","4,079002E-03"
"564,526","6,22E-03","0,000016","1,59E+00","4,080422E-03"
"565,548","6,18E-03","0,000016","1,58E+00","4,081032E-03"
"566,556","6,16E-03","0,000016","1,57E+00","4,081370E-03"
"567,576","6,17E-03","0,000016","1,57E+00","4,081208E-03"
"568,594","6,09E-03","0,000016","1,55E+00","4,082367E-03"
"569,597","6,04E-03","0,000016","1,54E+00","4,083186E-03"
"570,616","6,01E-03","0,000016","1,53E+00","4,083697E-03"
"571,62","6,04E-03","0,000016","1,54E+00","4,083224E-03"
"572,64","6,00E-03","0,000016","1,53E+00","4,083898E-03"
"573,658","5,94E-03","0,000016","1,52E+00","4,084870E-03"
"574,676","5,89E-03","0,000016","1,50E+00","4,085632E-03"
"575,678","5,89E-03","0,000016","1,50E+00","4,085569E-03"
"576,68","5,91E-03","0,000016","1,51E+00","4,085349E-03"
"577,692","5,89E-03","0,000016","1,50E+00","4,085661E-03"
"578,716","5,86E-03","0,000016","1,50E+00","4,086085E-03"
"579,724","5,79E-03","0,000016","1,48E+00","4,087336E-03"
"580,726","5,80E-03","0,000016","1,48E+00","4,087086E-03"
"581,726","5,80E-03","0,000016","1,48E+00","4,087171E-03"
"582,744","5,75E-03","0,000016","1,47E+00","4,087942E-03"
"583,766","5,74E-03","0,000016","1,47E+00","4,088160E-03"
"584,77","5,70E-03","0,000016","1,46E+00","4,088800E-03"
"585,77","5,66E-03","0,000016","1,45E+00","4,089607E-03"
"586,77","5,59E-03","0,000016","1,43E+00","4,090894E-03"
"587,77","5,57E-03","0,000016","1,42E+00","4,091218E-03"
"588,772","5,56E-03","0,000016","1,42E+00","4,091333E-03"
"589,777","5,54E-03","0,000016","1,42E+00","4,091765E-03"
"590,787","5,53E-03","0,000016","1,41E+00","4,092016E-03"
"591,787","5,51E-03","0,000016","1,41E+00","4,092248E-03"
"592,795","5,44E-03","0,000015","1,39E+00","3,837909E-03"
"593,81","5,41E-03","0,000015","1,38E+00","3,838418E-03"
"594,827","5,45E-03","0,000015","1,40E+00","3,837572E-03"
"595,833","5,40E-03","0,000015","1,38E+00","3,838530E-03"
"596,833","5,29E-03","0,000015","1,35E+00","3,840624E-03"
"597,839","5,29E-03","0,000015","1,35E+00","3,840658E-03"
"598,847","5,25E-03","0,000015","1,35E+00","3,841325E-03"
"599,869","5,24E-03","0,000015","1,34E+00","3,841663E-03"
"600,893","5,21E-03","0,000015","1,34E+00","3,842123E-03"
"601,903","5,23E-03","0,000015","1,34E+00","3,841790E-03"
"602,919","5,18E-03","0,000015","1,33E+00","3,842805E-03"
"603,975","5,14E-03","0,000015","1,32E+00","3,843546E-03"
"605,051","5,10E-03","0,000015","1,31E+00","3,844382E-03"
"606,099","5,09E-03","0,000015","1,30E+00","3,844603E-03"
"607,101","5,07E-03","0,000015","1,30E+00","3,845115E-03"
"608,115","5,02E-03","0,000015","1,29E+00","3,846053E-03"
"609,117","5,01E-03","0,000015","1,28E+00","3,846358E-03"
"610,131","4,97E-03","0,000015","1,27E+00","3,847152E-03"
"611,133","4,94E-03","0,000015","1,27E+00","3,847933E-03"
"612,149","4,89E-03","0,000015","1,26E+00","3,848854E-03"
"613,165","4,87E-03","0,000015","1,25E+00","3,849479E-03"
"614,176","4,83E-03","0,000015","1,24E+00","3,850344E-03"
"615,184","4,80E-03","0,000015","1,23E+00","3,851101E-03"
"616,199","4,79E-03","0,000015","1,23E+00","3,851268E-03"
"617,207","4,75E-03","0,000015","1,22E+00","3,852213E-03"
"618,215","4,73E-03","0,000015","1,21E+00","3,852685E-03"
"619,233","4,66E-03","0,000015","1,20E+00","3,854303E-03"
"620,241","4,61E-03","0,000015","1,19E+00","3,855621E-03"
"621,249","4,58E-03","0,000015","1,18E+00","3,856293E-03"
"622,257","4,53E-03","0,000015","1,16E+00","3,857800E-03"
"623,269","4,52E-03","0,000015","1,16E+00","3,857918E-03"
"624,269","4,55E-03","0,000015","1,17E+00","3,857121E-03"
"625,281","4,48E-03","0,000014","1,15E+00","3,601743E-03"
"626,294","4,47E-03","0,000014","1,15E+00","3,602007E-03"
"627,315","4,48E-03","0,000014","1,15E+00","3,601765E-03"
"628,325","4,41E-03","0,000014","1,14E+00","3,603435E-03"
"629,331","4,38E-03","0,000014","1,13E+00","3,604320E-03"
"630,335","4,36E-03","0,000014","1,12E+00","3,604815E-03"
"631,345","4,28E-03","0,000014","1,10E+00","3,606901E-03"
"632,351","4,26E-03","0,000014","1,10E+00","3,607490E-03"
"633,357","4,23E-03","0,000014","1,09E+00","3,608453E-03"
"634,382","4,21E-03","0,000014","1,09E+00","3,608919E-03"
"635,393","4,22E-03","0,000014","1,09E+00","3,608723E-03"
"636,395","4,19E-03","0,000014","1,08E+00","3,609505E-03"
"637,408","4,14E-03","0,000014","1,07E+00","3,610834E-03"
"638,427","4,09E-03","0,000014","1,06E+00","3,612423E-03"
"639,437","4,07E-03","0,000014","1,05E+00","3,613037E-03"
"640,445","4,02E-03","0,000014","1,04E+00","3,614548E-03"
"641,445","3,95E-03","0,000014","1,02E+00","3,616739E-03"
"642,463","3,95E-03","0,000014","1,02E+00","3,616930E-03"
"643,487","3,99E-03","0,000014","1,03E+00","3,615425E-03"
"644,489","3,96E-03","0,000014","1,02E+00","3,616433E-03"
"645,499","3,99E-03","0,000014","1,03E+00","3,615648E-03"
"646,507","3,94E-03","0,000014","1,02E+00","3,617138E-03"
"647,531","3,92E-03","0,000014","1,01E+00","3,617896E-03"
"648,543","3,84E-03","0,000014","9,93E-01","3,620507E-03"
"649,551","3,80E-03","0,000014","9,84E-01","3,621666E-03"
"650,559","3,78E-03","0,000014","9,79E-01","3,622383E-03"
"651,569","3,78E-03","0,000014","9,79E-01","3,622447E-03"
"652,575","3,71E-03","0,000014","9,59E-01","3,625202E-03"
"653,595","3,70E-03","0,000014","9,58E-01","3,625392E-03"
"654,605","3,65E-03","0,000014","9,46E-01","3,627245E-03"
"655,627","3,60E-03","0,000014","9,34E-01","3,629009E-03"
"656,637","3,63E-03","0,000014","9,40E-01","3,628182E-03"
"657,657","3,61E-03","0,000014","9,35E-01","3,628833E-03"
"658,667","3,52E-03","0,000014","9,12E-01","3,632499E-03"
"659,687","3,47E-03","0,000013","9,02E-01","3,374634E-03"
"660,695","3,45E-03","0,000013","8,96E-01","3,375493E-03"
"661,697","3,48E-03","0,000013","9,03E-01","3,374473E-03"
"662,711","3,45E-03","0,000013","8,97E-01","3,375425E-03"
"663,713","3,41E-03","0,000013","8,86E-01","3,377109E-03"
"664,725","3,38E-03","0,000013","8,79E-01","3,378238E-03"
"665,741","3,32E-03","0,000013","8,64E-01","3,380831E-03"
"666,755","3,28E-03","0,000013","8,54E-01","3,382504E-03"
"667,769","3,28E-03","0,000013","8,54E-01","3,382411E-03"
"668,777","3,27E-03","0,000013","8,52E-01","3,382858E-03"
"669,797","3,22E-03","0,000013","8,38E-01","3,385313E-03"
"670,811","3,13E-03","0,000013","8,16E-01","3,389488E-03"
"671,829","3,17E-03","0,000013","8,26E-01","3,387575E-03"
"672,839","3,15E-03","0,000013","8,21E-01","3,388407E-03"
"673,861","3,29E-03","0,000013","8,55E-01","3,382234E-03"
"674,863","3,13E-03","0,000013","8,17E-01","3,389293E-03"
"675,878","3,11E-03","0,000013","8,12E-01","3,390156E-03"
"676,885","3,08E-03","0,000013","8,02E-01","3,392045E-03"
"677,907","2,99E-03","0,000013","7,81E-01","3,396453E-03"
"678,912","2,98E-03","0,000013","7,77E-01","3,397149E-03"
"679,921","2,94E-03","0,000013","7,69E-01","3,399052E-03"
"680,933","2,84E-03","0,000013","7,45E-01","3,404408E-03"
"682,011","2,79E-03","0,000013","7,31E-01","3,407693E-03"
"683,067","2,77E-03","0,000013","7,26E-01","3,408739E-03"
"684,109","2,82E-03","0,000013","7,40E-01","3,405501E-03"
"685,119","2,79E-03","0,000013","7,32E-01","3,407366E-03"
"686,157","2,71E-03","0,000013","7,11E-01","3,412687E-03"
"687,172","2,66E-03","0,000013","7,00E-01","3,415474E-03"
"688,191","2,67E-03","0,000013","7,00E-01","3,415368E-03"
"689,199","2,61E-03","0,000013","6,86E-01","3,419324E-03"
"690,217","2,59E-03","0,000013","6,81E-01","3,420682E-03"
"691,225","2,56E-03","0,000013","6,74E-01","3,422576E-03"
"692,233","2,56E-03","0,000013","6,74E-01","3,422606E-03"
"693,243","2,53E-03","0,000013","6,67E-01","3,424529E-03"
"694,267","2,52E-03","0,000013","6,65E-01","3,425131E-03"
"695,273","2,48E-03","0,000012","6,55E-01","3,164430E-03"
"696,283","2,47E-03","0,000012","6,53E-01","3,165072E-03"
"697,291","2,47E-03","0,000012","6,51E-01","3,165672E-03"
"698,315","2,47E-03","0,000012","6,50E-01","3,165728E-03"
"699,325","2,47E-03","0,000012","6,51E-01","3,165703E-03"
"700,347","2,40E-03","0,000012","6,35E-01","3,170326E-03"
"701,355","2,36E-03","0,000012","6,24E-01","3,173464E-03"
"702,377","2,36E-03","0,000012","6,24E-01","3,173703E-03"
"703,395","2,36E-03","0,000012","6,24E-01","3,173578E-03"
"704,409","2,33E-03","0,000012","6,17E-01","3,175730E-03"
"705,417","2,32E-03","0,000012","6,13E-01","3,177065E-03"
"706,437","2,29E-03","0,000012","6,07E-01","3,178919E-03"
"707,447","2,25E-03","0,000012","5,97E-01","3,182457E-03"
"708,471","2,17E-03","0,000012","5,76E-01","3,189977E-03"
