Wert1,Wert2,Wert3,Wert4,Wert5
"1512,451","9,96E-03","0,00002","2,518561E+00","5,057227E-03"
"1513,447","9,90E-03","0,00002","2,503692E+00","5,057661E-03"
"1514,452","9,92E-03","0,00002","2,508594E+00","5,057517E-03"
"1515,472","9,82E-03","0,00002","2,484607E+00","5,058226E-03"
"1516,487","9,81E-03","0,00002","2,481145E+00","5,058329E-03"
"1517,494","9,77E-03","0,00002","2,470394E+00","5,058652E-03"
"1518,496","9,70E-03","0,00002","2,452452E+00","5,059198E-03"
"1519,502","9,72E-03","0,00002","2,459130E+00","5,058994E-03"
"1520,519","9,77E-03","0,00002","2,472364E+00","5,058593E-03"
"1521,535","9,71E-03","0,00002","2,455886E+00","5,059093E-03"
"1522,547","9,65E-03","0,00002","2,442201E+00","5,059513E-03"
"1523,56","9,67E-03","0,00002","2,445204E+00","5,059421E-03"
"1524,572","9,61E-03","0,00002","2,430185E+00","5,059886E-03"
"1525,578","9,59E-03","0,00002","2,425055E+00","5,060047E-03"
"1526,589","9,52E-03","0,00002","2,409197E+00","5,060547E-03"
"1527,592","9,47E-03","0,000019","2,395328E+00","4,807940E-03"
"1528,601","9,43E-03","0,000019","2,386142E+00","4,808222E-03"
"1529,604","9,45E-03","0,000019","2,390446E+00","4,808090E-03"
"1530,615","9,41E-03","0,000019","2,382284E+00","4,808341E-03"
"1531,626","9,47E-03","0,000019","2,395710E+00","4,807929E-03"
"1532,645","9,38E-03","0,000019","2,372910E+00","4,808631E-03"
"1533,658","9,37E-03","0,000019","2,371367E+00","4,808679E-03"
"1534,675","9,38E-03","0,000019","2,374660E+00","4,808577E-03"
"1535,682","9,37E-03","0,000019","2,371143E+00","4,808686E-03"
"1536,69","9,30E-03","0,000019","2,354420E+00","4,809211E-03"
"1537,702","9,29E-03","0,000019","2,350798E+00","4,809326E-03"
"1538,708","9,22E-03","0,000019","2,334914E+00","4,809833E-03"
"1539,718","9,16E-03","0,000019","2,318688E+00","4,810358E-03"
"1540,74","9,15E-03","0,000019","2,317280E+00","4,810404E-03"
"1541,745","9,15E-03","0,000019","2,315466E+00","4,810463E-03"
"1542,752","9,15E-03","0,000019","2,317455E+00","4,810398E-03"
"1543,761","9,05E-03","0,000019","2,291401E+00","4,811259E-03"
"1544,787","9,07E-03","0,000019","2,296124E+00","4,811101E-03"
"1545,792","8,98E-03","0,000019","2,275231E+00","4,811803E-03"
"1546,804","8,99E-03","0,000019","2,277642E+00","4,811721E-03"
"1547,812","8,92E-03","0,000019","2,258898E+00","4,812360E-03"
"1548,839","8,91E-03","0,000019","2,255746E+00","4,812469E-03"
"1549,844","8,94E-03","0,000019","2,263074E+00","4,812217E-03"
"1550,867","8,93E-03","0,000019","2,262434E+00","4,812239E-03"
"1551,873","8,89E-03","0,000019","2,251885E+00","4,812602E-03"
"1552,885","8,89E-03","0,000019","2,250905E+00","4,812636E-03"
"1553,884","8,91E-03","0,000019","2,257226E+00","4,812418E-03"
"1554,9","8,83E-03","0,000019","2,236394E+00","4,813142E-03"
"1555,906","8,81E-03","0,000019","2,230827E+00","4,813338E-03"
"1556,929","8,79E-03","0,000019","2,227031E+00","4,813472E-03"
"1557,937","8,78E-03","0,000019","2,223567E+00","4,813595E-03"
"1558,958","8,75E-03","0,000019","2,216853E+00","4,813834E-03"
"1559,998","8,74E-03","0,000019","2,215281E+00","4,813890E-03"
"1561,049","8,66E-03","0,000019","2,194532E+00","4,814639E-03"
"1562,103","8,70E-03","0,000019","2,204381E+00","4,814282E-03"
"1563,116","8,62E-03","0,000019","2,185672E+00","4,814964E-03"
"1564,142","8,60E-03","0,000019","2,178546E+00","4,815227E-03"
"1565,164","8,55E-03","0,000019","2,167933E+00","4,815621E-03"
"1566,168","8,60E-03","0,000019","2,180191E+00","4,815166E-03"
"1567,173","8,55E-03","0,000019","2,166808E+00","4,815664E-03"
"1568,204","8,52E-03","0,000019","2,158885E+00","4,815961E-03"
"1569,228","8,51E-03","0,000019","2,156005E+00","4,816070E-03"
"1570,232","8,53E-03","0,000019","2,161421E+00","4,815866E-03"
"1571,244","8,53E-03","0,000019","2,163289E+00","4,815795E-03"
"1572,252","8,41E-03","0,000018","2,131186E+00","4,563492E-03"
